pathway,pathway_direction,pathway_median_d,pathway_n_reactions,pathway_n_significant,pathway_pct_significant,reaction_id,base_id,reaction_name,cohens_d,p_value,significant,gene_association_raw,genes,n_genes,ec_number,dataset
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07033_pos,MAR07033,"trichloroethene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07034_pos,MAR07034,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07035_pos,MAR07035,Chloral:NAD(P)+ oxidoreductase,0.9763733555501851,0.5610793413920591,False,Aldh1a3 or Aldh3a1 or Aldh3b1 or Aldh3b2 or Aldh3b3,Aldh1a3; Aldh3a1; Aldh3b1; Aldh3b2; Aldh3b3,5,1.2.1.5,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07036_pos,MAR07036,"trichloroethanol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.857305730540526,0.5940072543906099,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07037_pos,MAR07037,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07038_pos,MAR07038,trichloroethanol:NAD+ oxidoreductase,0.857305730540526,0.5940072543906099,False,Adh1 or Adh4 or Adh5 or Adh6b or Adh7 or Adhfe1,Adh1; Adh4; Adh5; Adh6b; Adh7; Adhfe1,6,1.1.1.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07039_pos,MAR07039,UDP-glucuronate beta-D-glucuronosyltransferase,0.9763733555501851,0.5610793413920591,False,Ugt1a1 or Ugt1a2 or Ugt1a5 or Ugt1a6a or Ugt1a6b or Ugt1a9 or Ugt2a1 or Ugt2a3 or Ugt2b1 or Ugt3a1 or Ugt3a2,Ugt1a1; Ugt1a2; Ugt1a5; Ugt1a6a; Ugt1a6b; Ugt1a9; Ugt2a1; Ugt2a3; Ugt2b1; Ugt3a1; Ugt3a2,11,2.4.1.17,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07040_pos,MAR07040,"bromobenzene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07041_pos,MAR07041,"3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene glutathione-lyase (epoxide-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07042_pos,MAR07042,"bromobenzene-3,4-oxide hydrolase",0.9763733555501851,0.5610793413920591,False,Ephx1,Ephx1,1,3.3.2.9,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07043_pos,MAR07043,No name available,0.8676509926235959,0.5940072543906099,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07044_pos,MAR07044,"4-bromophenol, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.8676509926235959,0.5940072543906099,False,Cyp2e1,Cyp2e1,1,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07045_pos,MAR07045,No name available,0.8676509926235959,0.5940072543906099,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07046_pos,MAR07046,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07047_pos,MAR07047,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07048_pos,MAR07048,"bromobenzene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07049_neg,MAR07049,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07050_pos,MAR07050,"2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene glutathione-lyase (epoxide-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07052_pos,MAR07052,No name available,0.9763733555501851,0.5610793413920591,False,Cyp1b1,Cyp1b1,1,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07053_pos,MAR07053,No name available,0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07054_pos,MAR07054,No name available,0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07055_pos,MAR07055,microsomal epoxide hydrolase,0.9763733555501851,0.5610793413920591,False,Ephx1,Ephx1,1,3.3.2.9,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07056_pos,MAR07056,No name available,0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07057_pos,MAR07057,3'-phosphoadenylyl-sulfate:7-hydroxymethyl-12-methylbenz[a]anthracene sulfotransferase,0.9763733555501851,0.5610793413920591,False,Sult2a1 or Sult2a2 or Sult2a3 or Sult2a4 or Sult2a5 or Sult2a6 or Sult2a7,Sult2a1; Sult2a2; Sult2a3; Sult2a4; Sult2a5; Sult2a6; Sult2a7,7,2.8.2.14,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07058_pos,MAR07058,microsomal epoxide hydrolase,0.9763733555501851,0.5610793413920591,False,Ephx1,Ephx1,1,3.3.2.9,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07059_pos,MAR07059,carbonyl reductase,0.9763733555501851,0.5610793413920591,False,Akr1c20 or Akr1c6 or Cbr1 or Cbr3 or Dhdh or Hsd11b1,Akr1c20; Akr1c6; Cbr1; Cbr3; Dhdh; Hsd11b1,6,1.1.1.146;1.1.1.184;1.3.1.20,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07060_pos,MAR07060,No name available,0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07061_pos,MAR07061,No name available,0.96480562870835,0.5654947946699962,False,Cyp2a4 or Cyp2a5 or Cyp2d22 or Cyp2e1,Cyp2a4; Cyp2a5; Cyp2d22; Cyp2e1,4,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07062_pos,MAR07062,No name available,0.5209377857654341,0.7289021868967501,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07063_pos,MAR07063,No name available,0.9763733555501851,0.5610793413920591,False,Cyp2a4,Cyp2a4,1,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07064_pos,MAR07064,No name available,0.96480562870835,0.5654947946699962,False,Cyp2a4,Cyp2a4,1,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07065_pos,MAR07065,No name available,0.9763733555501851,0.5610793413920591,False,Ugt1a1 or Ugt1a2 or Ugt1a5 or Ugt1a6a or Ugt1a6b or Ugt1a9 or Ugt2a1 or Ugt2a3 or Ugt2b1 or Ugt3a1 or Ugt3a2,Ugt1a1; Ugt1a2; Ugt1a5; Ugt1a6a; Ugt1a6b; Ugt1a9; Ugt2a1; Ugt2a3; Ugt2b1; Ugt3a1; Ugt3a2,11,2.4.1.17,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07066_pos,MAR07066,No name available,0.9763733555501851,0.5610793413920591,False,Ugt1a1 or Ugt1a2 or Ugt1a5 or Ugt1a6a or Ugt1a6b or Ugt1a9 or Ugt2a1 or Ugt2a3 or Ugt2b1 or Ugt3a1 or Ugt3a2,Ugt1a1; Ugt1a2; Ugt1a5; Ugt1a6a; Ugt1a6b; Ugt1a9; Ugt2a1; Ugt2a3; Ugt2b1; Ugt3a1; Ugt3a2,11,2.4.1.17,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07067_pos,MAR07067,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07068_pos,MAR07068,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07069_pos,MAR07069,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07070_pos,MAR07070,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07071_pos,MAR07071,No name available,0.96480562870835,0.5654947946699962,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07072_pos,MAR07072,No name available,0.96480562870835,0.5654947946699962,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07073_pos,MAR07073,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07074_pos,MAR07074,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07075_pos,MAR07075,No name available,0.96480562870835,0.5654947946699962,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07076_pos,MAR07076,No name available,0.96480562870835,0.5654947946699962,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07077_pos,MAR07077,No name available,0.96480562870835,0.5654947946699962,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07078_pos,MAR07078,"1-nitronaphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07079_pos,MAR07079,"1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene glutathione-lyase (epoxide-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07080_pos,MAR07080,"1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene glutathione-lyase (epoxide-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07081_pos,MAR07081,"1-nitronaphthalene-5,6-oxide hydrolase",0.9763733555501851,0.5610793413920591,False,Ephx1,Ephx1,1,3.3.2.9,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07082_pos,MAR07082,"1-nitronaphthalene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07083_pos,MAR07083,"1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene glutathione-lyase (epoxide-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07084_pos,MAR07084,"1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene glutathione-lyase (epoxide-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07085_pos,MAR07085,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07086_pos,MAR07086,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07087_pos,MAR07087,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07088_pos,MAR07088,"1,1-dichloroethylene, NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.9763733555501851,0.5610793413920591,False,Cyp1a1 or Cyp1b1 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57,Cyp1a1; Cyp1b1; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57,14,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07089_pos,MAR07089,"S-(2,2-dichloro-1-hydroxy)ethyl-glutathione 2,2-dichloroacetaldehyde-lyase (glutathione-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07090_pos,MAR07090,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07099_pos,MAR07099,"1,2-dibromoethane,NADPH:oxygen oxidoreductase (RH-hydroxylating or -epoxidizing)",0.8873555659158774,0.59120992866556,False,Cyp2e1,Cyp2e1,1,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07100_pos,MAR07100,2-bromoacetaldehyde:glutathione S-(formylmethyl)transferase,0.8873555659158774,0.59120992866556,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Mgst1; Mgst2; Mgst3,16,2.5.1.18,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07103_pos,MAR07103,"1,2-dibromoethane:glutathione ethylenetransferase (episulfonium-forming)",0.9763733555501851,0.5610793413920591,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Gstt2 or Mgst1 or Mgst2 or Mgst3,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Gstt2; Mgst1; Mgst2; Mgst3,17,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07104_pos,MAR07104,No name available,0.9763733555501851,0.5610793413920591,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07106_pos,MAR07106,No name available,0.8873555659158774,0.59120992866556,False,No genes,,0,No EC,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR07688_pos,MAR07688,No name available,0.9779377706783585,0.5556320779987349,False,Sult1a1,Sult1a1,1,2.8.2.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08032_pos,MAR08032,No name available,-1.61194850470701,0.5556320779987349,False,Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c65 or Cyp2c66,Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c65; Cyp2c66,5,1.14.13.-,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08034_pos,MAR08034,No name available,0.47290354397769224,0.7545047413576302,False,Cyp2e1,Cyp2e1,1,1.14.13.-,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08036_pos,MAR08036,No name available,1.4227466077739293,0.5556320779987349,False,Cyp4a10 or Cyp4a12a or Cyp4a12b or Cyp4a31 or Cyp4a32,Cyp4a10; Cyp4a12a; Cyp4a12b; Cyp4a31; Cyp4a32,5,1.14.15.3,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08037_pos,MAR08037,No name available,1.489911568056382,0.5556320779987349,False,Cyp4a10 or Cyp4a12a or Cyp4a12b or Cyp4a31 or Cyp4a32,Cyp4a10; Cyp4a12a; Cyp4a12b; Cyp4a31; Cyp4a32,5,1.14.15.3,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08038_pos,MAR08038,Hexadecanoic acid:fatty acid omega-hydroxylase,0.9437162860606553,0.5610793413920591,False,Cyp4a10 or Cyp4a12a or Cyp4a12b or Cyp4a31 or Cyp4a32,Cyp4a10; Cyp4a12a; Cyp4a12b; Cyp4a31; Cyp4a32,5,1.14.15.3,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08040_pos,MAR08040,No name available,-0.832182780529005,0.6056542218850293,False,Cyp2a4 or Cyp2a5,Cyp2a4; Cyp2a5,2,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08043_pos,MAR08043,No name available,-1.796340235394297,0.5556320779987349,False,Cyp2c55,Cyp2c55,1,1.14.14.1,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08046_pos,MAR08046,No name available,-1.5968844402925868,0.5556320779987349,False,Cyp2c29 or Cyp2c38 or Cyp2c39,Cyp2c29; Cyp2c38; Cyp2c39,3,1.14.13.-,CD8
Xenobiotics metabolism,CD8_CD5_hi,0.9763733555501851,122,0,0.0,MAR08049_pos,MAR08049,No name available,-0.6415142323688009,0.6810386613665519,False,Cyp2c65 or Cyp2c66,Cyp2c65; Cyp2c66,2,1.14.14.1,CD8
